feature,feat_class,pred_class,x,y,fdr_pval_byclass,resp_class,error_type
FT1551,Bad,Bad,-0.018181818181818188,-0.14060606060606062,0.64118256298949206,Hard to tell,Bad peak avoided
FT1552,Bad,Bad,-0.08484848484848484,-0.1272727272727272,0.5935513215251527,All equal,Bad peak avoided
FT1553,Bad,Bad,0.07090909090909081,-0.06939393939393934,0.8674524610357536,All equal,Bad peak avoided
FT1559,Bad,Bad,0.051515151515151514,-0.05545454545454542,0.9126758464291976,All equal,Bad peak avoided
FT1560,Bad,Bad,-0.019393939393939408,-0.08424242424242423,0.8703503246617553,All equal,Bad peak avoided
FT1561,Bad,Bad,-0.07696969696969702,-0.48151515151515145,1.6092398149431537e-9,15m < DCM < 175m,Bad peak avoided
FT1562,Bad,Bad,-0.16000000000000003,-0.23878787878787877,0.005560216497955619,15m = DCM < 175m,Bad peak avoided
FT1564,Good,Bad,-0.39575757575757575,-0.07121212121212128,7.812951092335851e-5,DCM < 15m = 175m,Good peak missed
FT1567,Good,Good,-0.19151515151515153,0.5236363636363635,2.2138234045544017e-13,15m > DCM = 175m,Good peak found
FT1569,Bad,Bad,-0.020606060606060628,-0.2666666666666666,0.008727460494927041,15m = DCM < 175m,Bad peak avoided
FT1570,Good,Bad,-0.09575757575757571,0.5303030303030303,1.1646397437761274e-11,15m > DCM > 175m,Good peak missed
FT1571,Bad,Bad,-0.07878787878787874,0.3836363636363638,4.70865294516668e-6,15m > DCM = 175m,Bad peak avoided
FT1572,Bad,Bad,-0.018181818181818188,-0.2466666666666666,0.02264979348149449,Hard to tell,Bad peak avoided
FT1574,Bad,Bad,-0.10909090909090913,0.3096969696969696,4.1004889022002057e-4,15m > DCM = 175m,Bad peak avoided
FT1575,Bad,Bad,-0.030303030303030276,0.28727272727272735,0.0028862909436858856,15m > DCM = 175m,Bad peak avoided
FT1576,Bad,Bad,0.030909090909090997,-0.37969696969696964,9.21683097486414e-6,15m < DCM < 175m,Bad peak avoided
FT1577,Bad,Bad,0.035757575757575655,-0.22030303030303022,0.06630122040064568,Hard to tell,Bad peak avoided
FT1578,Bad,Bad,0.040000000000000036,-0.044848484848484915,0.9562711835130995,All equal,Bad peak avoided
FT1579,Bad,Bad,0.07818181818181813,-0.20696969696969703,0.07923224119936473,15m < DCM = 175m,Bad peak avoided
FT1580,Bad,Bad,-0.15515151515151515,-0.09818181818181815,0.4085890804478508,Hard to tell,Bad peak avoided
FT1581,Bad,Bad,-0.1527272727272727,0.11636363636363622,0.31821325337325784,Hard to tell,Bad peak avoided
FT1582,Good,Bad,-0.1393939393939394,0.5521212121212122,6.889680667781261e-13,15m > DCM > 175m,Good peak missed
FT1584,Good,Bad,-0.3981818181818182,-0.06515151515151496,7.421918274069445e-5,DCM < 15m = 175m,Good peak missed
FT1585,Good,Bad,0.024242424242424176,0.08969696969696983,0.6294198894549521,Hard to tell,Good peak missed
FT1586,Good,Good,0.029090909090909056,0.6430303030303031,3.1932739388707465e-17,15m > DCM > 175m,Good peak found
FT1587,Bad,Bad,0.00242424242424244,0.538787878787879,6.689517540846867e-13,15m > DCM > 175m,Bad peak avoided
FT1588,Bad,Bad,0.016969696969696857,0.5215151515151515,3.0397895724220032e-12,15m > DCM > 175m,Bad peak avoided
FT1589,Good,Good,-0.016969696969696968,0.6000000000000001,1.506801358923778e-15,15m > DCM > 175m,Good peak found
FT1590,Good,Good,0.4054545454545455,0.1493939393939394,7.370909324795052e-7,DCM > 15m > 175m,Good peak found
FT1591,Good,Bad,0.21393939393939387,0.07727272727272716,0.1466880595175495,Hard to tell,Good peak missed
FT1592,Bad,Bad,0.4263636363636363,0.06893939393939386,1.2798652974744637e-5,DCM > 15m = 175m,Bad peak avoided
FT1593,Bad,Bad,0.3048484848484849,0.10878787878787888,0.0015239151513940215,DCM > 15m = 175m,Bad peak avoided
FT1594,Bad,Bad,0.00484848484848488,0.006666666666666599,0.9993559284383016,All equal,Bad peak avoided
FT1595,Bad,Bad,-0.1233333333333333,-0.008333333333333304,0.8568722947591318,All equal,Bad peak avoided
FT1596,Bad,Bad,0.018787878787878798,-0.019090909090909047,0.9941730824496712,All equal,Bad peak avoided
FT1597,Bad,Bad,-0.10060606060606059,0.00848484848484854,0.8674524610357536,All equal,Bad peak avoided
FT1598,Bad,Bad,0.14909090909090916,0.13878787878787868,0.21439274982106787,15m = DCM > 175m,Bad peak avoided
FT1600,Bad,Bad,0.07454545454545447,0.07787878787878766,0.8568722947591318,All equal,Bad peak avoided
FT1601,Bad,Bad,0.1333333333333333,0.056363636363636394,0.7605107823458387,All equal,Bad peak avoided
FT1602,Bad,Bad,0.043636363636363695,0.020000000000000018,0.984945181542457,All equal,Bad peak avoided
FT1603,Good,Good,0.057272727272727364,0.16015151515151516,0.04951182925246334,Hard to tell,Good peak found
FT1604,Bad,Bad,-0.027878787878787836,-0.06212121212121202,0.9126758464291976,All equal,Bad peak avoided
FT1606,Bad,Bad,-0.033030303030302965,-0.009848484848484773,0.9914008451586125,All equal,Bad peak avoided
FT1607,Bad,Bad,-0.050909090909090904,-0.05454545454545445,0.9126758464291976,All equal,Bad peak avoided
FT1608,Bad,Bad,-0.0072727272727273196,0.027878787878787836,0.9914008451586125,All equal,Bad peak avoided
FT1609,Good,Good,0.12757575757575768,0.1580303030303032,0.0072133010033377425,15m = DCM > 175m,Good peak found
FT1610,Good,Bad,0.07272727272727275,0.00121212121212122,0.9455707347548751,All equal,Good peak missed
FT1611,Bad,Bad,-0.08121212121212118,0.005454545454545601,0.9136779049719319,All equal,Bad peak avoided
FT1612,Bad,Bad,-0.017272727272727217,-0.04924242424242431,0.9642104645357824,All equal,Bad peak avoided
FT1614,Bad,Bad,0.019393939393939297,-0.09212121212121227,0.8674524610357536,All equal,Bad peak avoided
FT1615,Bad,Bad,-0.10060606060606059,-0.037575757575757596,0.8674524610357536,All equal,Bad peak avoided
FT1616,Bad,Bad,-0.040606060606060645,-0.011212121212121229,0.9914008451586125,All equal,Bad peak avoided
FT1618,Bad,Bad,-0.1327272727272727,-0.014848484848484889,0.8366016220554325,All equal,Bad peak avoided
FT1619,Bad,Bad,-0.10424242424242425,0.020606060606060517,0.8674524610357536,All equal,Bad peak avoided
FT1620,Bad,Bad,-0.1293939393939394,-0.019848484848484782,0.8429821921175052,All equal,Bad peak avoided
FT1621,Bad,Bad,-0.10787878787878791,0.005151515151515129,0.8674524610357536,All equal,Bad peak avoided
FT1622,Bad,Bad,-0.08787878787878789,0.006363636363636349,0.9111365485677579,All equal,Bad peak avoided
FT1623,Bad,Bad,-0.13151515151515147,-0.048181818181818103,0.7845372843326094,All equal,Bad peak avoided
FT1624,Bad,Bad,-0.11575757575757573,-0.028787878787878807,0.8568722947591318,All equal,Bad peak avoided
FT1625,Bad,Bad,-0.23484848484848486,0.02833333333333332,0.1247064958000522,DCM < 15m = 175m,Bad peak avoided
FT1626,Bad,Bad,-0.09969696969696973,0.015606060606060623,0.8674524610357536,All equal,Bad peak avoided
FT1627,Bad,Bad,-0.043939393939393945,-0.07287878787878777,0.8887590134119758,All equal,Bad peak avoided
FT1628,Bad,Bad,-0.08727272727272728,-0.045454545454545414,0.8674524610357536,All equal,Bad peak avoided
FT1629,Bad,Bad,-0.11636363636363634,-0.012727272727272698,0.8568722947591318,All equal,Bad peak avoided
FT1630,Bad,Bad,-0.06848484848484848,0.042727272727272725,0.9126758464291976,All equal,Bad peak avoided
FT1631,Bad,Bad,-0.08545454545454545,0.07666666666666666,0.8568722947591318,All equal,Bad peak avoided
FT1633,Bad,Bad,-0.020606060606060628,0.050303030303030294,0.9641063800149108,All equal,Bad peak avoided
FT1634,Bad,Bad,-0.018787878787878798,0.059393939393939554,0.9455707347548751,All equal,Bad peak avoided
FT1635,Bad,Bad,0.032424242424242466,0.008939393939393803,0.9914008451586125,All equal,Bad peak avoided
FT1636,Bad,Bad,0.0060606060606061,0.019090909090909047,0.9941730824496712,All equal,Bad peak avoided
FT1638,Bad,Bad,-0.08303030303030301,-0.012424242424242449,0.9126758464291976,All equal,Bad peak avoided
FT1639,Bad,Bad,0.0072727272727273196,0.01939393939393952,0.9941730824496712,All equal,Bad peak avoided
FT1640,Bad,Bad,0.020303030303030267,0.09378787878787875,0.8674524610357536,All equal,Bad peak avoided
FT1642,Good,Good,0.07393939393939397,0.07515151515151519,0.17309224390999264,All equal,Good peak found
FT1644,Bad,Bad,-0.16727272727272724,-0.035757575757575655,0.5743167890635131,Hard to tell,Bad peak avoided
FT1645,Bad,Bad,-0.16848484848484846,0.041818181818181754,0.5510806931428733,Hard to tell,Bad peak avoided
FT1646,Bad,Bad,-0.13363636363636366,0.011363636363636243,0.8340870007352416,All equal,Bad peak avoided
FT1648,Bad,Bad,-0.10303030303030303,0.021818181818181737,0.8674524610357536,All equal,Bad peak avoided
FT1649,Bad,Bad,-0.06787878787878787,0.040606060606060534,0.9126758464291976,All equal,Bad peak avoided
FT1650,Bad,Bad,-0.13151515151515147,0.053636363636363704,0.7772395183479441,All equal,Bad peak avoided
FT1651,Bad,Bad,-0.10787878787878791,0.036969696969696875,0.8568722947591318,All equal,Bad peak avoided
FT1652,Bad,Bad,-0.027272727272727226,-0.00696969696969707,0.9941730824496712,All equal,Bad peak avoided
FT1653,Bad,Bad,-0.052727272727272734,0.0669696969696969,0.8958950886703353,All equal,Bad peak avoided
FT1655,Bad,Bad,-0.06787878787878787,0.09030303030303033,0.8568722947591318,All equal,Bad peak avoided
FT1657,Bad,Bad,-0.015757575757575748,-0.19272727272727264,0.19112678328135949,Hard to tell,Bad peak avoided
FT1659,Bad,Bad,-0.1896969696969697,-0.519090909090909,5.444146808832198e-12,15m = DCM < 175m,Bad peak avoided
FT1660,Good,Bad,-0.4,0.45999999999999996,2.7994591576168503e-13,15m > DCM = 175m,Good peak missed
FT1662,Bad,Bad,-0.020000000000000018,-0.05757575757575761,0.927830908592208,All equal,Bad peak avoided
FT1663,Bad,Bad,-0.05303030303030298,-0.011969696969696741,0.9642104645357824,All equal,Bad peak avoided
FT1664,Bad,Bad,-0.039696969696969675,0.007727272727272805,0.9907365632022873,All equal,Bad peak avoided
FT1665,Bad,Bad,-0.037272727272727346,-0.004696969696969866,0.9914008451586125,All equal,Bad peak avoided
FT1666,Bad,Bad,-0.06060606060606055,-0.06363636363636349,0.8685117198569428,All equal,Bad peak avoided
FT1667,Bad,Bad,-0.020606060606060628,-0.02303030303030318,0.9914008451586125,All equal,Bad peak avoided
FT1669,Bad,Bad,-0.06787878787878787,0.00121212121212122,0.9536180216371503,All equal,Bad peak avoided
FT1670,Bad,Bad,-0.052727272727272734,0.010606060606060508,0.9693904539387511,All equal,Bad peak avoided
FT1671,Bad,Bad,-0.09272727272727277,0.010000000000000009,0.8958950886703353,All equal,Bad peak avoided
FT1672,Bad,Bad,-0.048484848484848464,0.041818181818181976,0.9527183932848291,All equal,Bad peak avoided
FT1674,Good,Good,0.13575757575757574,-0.3163636363636364,1.660165492016747e-5,15m < DCM = 175m,Good peak found
FT1675,Good,Bad,-0.07090909090909092,-0.6009090909090908,1.5118731886402743e-14,15m < DCM < 175m,Good peak missed
FT1676,Good,Bad,-0.07757575757575752,0.49030303030303024,7.16334759954708e-10,15m > DCM > 175m,Good peak missed
FT1677,Bad,Bad,-0.1206060606060606,-0.5790909090909091,7.672763724935413e-14,15m < DCM < 175m,Bad peak avoided
FT1678,Good,Bad,0.06606060606060615,-0.29060606060606053,0.001880539548247717,15m < DCM = 175m,Good peak missed
FT1679,Bad,Bad,-0.030000000000000027,-0.04499999999999993,0.3278819394858974,15m = DCM < 175m,Bad peak avoided
FT1681,Bad,Bad,-0.051515151515151514,-0.016666666666666607,0.8568722947591318,All equal,Bad peak avoided
FT1683,Good,Good,-0.00424242424242427,0.603939393939394,1.123151564229275e-15,15m > DCM > 175m,Good peak found
FT1684,Good,Good,0.11151515151515157,-0.17818181818181822,0.022921156767992567,15m < DCM = 175m,Good peak found
FT1685,Bad,Bad,0.5406060606060605,-0.1200000000000001,1.654827181603205e-9,DCM > 15m = 175m,Bad peak avoided
FT1686,Bad,Bad,0.033333333333333215,-0.04030303030303051,0.9126758464291976,All equal,Bad peak avoided
FT1687,Good,Good,0,0.6575757575757573,1.0334882723753796e-17,15m > DCM > 175m,Good peak found
FT1692,Good,Good,0.26121212121212123,0.4409090909090909,4.364135126577495e-11,15m = DCM > 175m,Good peak found
FT1694,Bad,Bad,-0.10424242424242425,-0.044848484848484915,0.8568722947591318,All equal,Bad peak avoided
FT1695,Bad,Bad,-0.08969696969696972,-0.05575757575757567,0.8674524610357536,All equal,Bad peak avoided
FT1696,Bad,Bad,-0.23030303030303034,-0.10969696969696985,0.05350732921800833,Hard to tell,Bad peak avoided
FT1697,Bad,Bad,-0.12242424242424244,-0.049090909090909074,0.8340870007352416,All equal,Bad peak avoided
FT1698,Bad,Bad,-0.10969696969696963,-0.04939393939393932,0.8568722947591318,All equal,Bad peak avoided
FT1699,Bad,Bad,-0.11939393939393939,-0.04999999999999982,0.8382034328072294,All equal,Bad peak avoided
FT1700,Bad,Bad,-0.035757575757575766,-0.048787878787878824,0.9542126988846561,All equal,Bad peak avoided
FT1701,Bad,Bad,-0.040000000000000036,-0.020000000000000018,0.9884830418324115,All equal,Bad peak avoided
FT1702,Bad,Bad,-0.12969696969696964,-0.06484848484848493,0.7503106770838996,All equal,Bad peak avoided
FT1705,Good,Good,0.05575757575757567,0.6290909090909089,9.259157896640337e-17,15m > DCM > 175m,Good peak found
FT1706,Bad,Bad,0.029696969696969777,0.6451515151515155,5.00532993296139e-16,15m > DCM > 175m,Bad peak avoided
FT1707,Bad,Bad,0.056363636363636394,0.6299999999999999,9.507786264051176e-16,15m > DCM > 175m,Bad peak avoided
FT1708,Bad,Bad,0.040000000000000036,0.6400000000000001,5.00532993296139e-16,15m > DCM > 175m,Bad peak avoided
FT1709,Bad,Bad,0.044848484848484915,0.6363636363636367,5.00532993296139e-16,15m > DCM > 175m,Bad peak avoided
FT1710,Bad,Bad,0.0724242424242425,0.5422727272727275,8.973449006116263e-13,15m > DCM > 175m,Bad peak avoided
FT1711,Bad,Bad,-0.053939393939393954,0.20212121212121215,0.0019110867689912329,15m > DCM = 175m,Bad peak avoided
FT1712,Good,Good,0.015151515151515138,0.6524242424242424,1.3865660668244214e-17,15m > DCM > 175m,Good peak found
FT1713,Good,Good,-0.0018181818181818299,0.6518181818181819,1.0334882723753796e-17,15m > DCM > 175m,Good peak found
FT1715,Bad,Bad,-0.017575757575757578,0.013636363636363669,0.9941730824496712,All equal,Bad peak avoided
FT1716,Bad,Bad,-0.21878787878787875,-0.11484848484848476,0.06821213334746462,Hard to tell,Bad peak avoided
FT1717,Bad,Bad,-0.07272727272727275,-0.035757575757575655,0.9126758464291976,All equal,Bad peak avoided
FT1718,Bad,Bad,-0.09575757575757571,-0.053939393939393954,0.8645222956220753,All equal,Bad peak avoided
FT1719,Bad,Bad,-0.033939393939393936,-0.010909090909090757,0.9914008451586125,All equal,Bad peak avoided
FT1720,Bad,Bad,0.047878787878787854,-0.12454545454545451,0.740194062249571,All equal,Bad peak avoided
FT1721,Bad,Bad,0.024242424242424176,-0.11212121212121229,0.8429821921175052,All equal,Bad peak avoided
FT1722,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT1728,Bad,Bad,0.08666666666666667,0.12787878787878793,0.5777598427252849,All equal,Bad peak avoided
FT1729,Bad,Bad,-0.0824242424242424,0.00242424242424244,0.9126758464291976,All equal,Bad peak avoided
FT1732,Bad,Bad,0,-0.08181818181818179,0.8916620615199564,All equal,Bad peak avoided
FT1733,Bad,Bad,0.046666666666666634,-0.030606060606060748,0.9642104645357824,All equal,Bad peak avoided
FT1734,Bad,Bad,-0.15333333333333332,-0.031818181818181746,0.6921071887013032,All equal,Bad peak avoided
FT1735,Bad,Bad,0.01575757575757586,-0.026060606060605895,0.9914008451586125,All equal,Bad peak avoided
FT1736,Bad,Bad,-0.036363636363636376,-0.02181818181818196,0.9884830418324115,All equal,Bad peak avoided
FT1737,Bad,Bad,-0.018787878787878798,-0.048787878787878824,0.9642104645357824,All equal,Bad peak avoided
FT1738,Good,Bad,0.003939393939393909,-0.04196969696969699,0.984945181542457,All equal,Good peak missed
FT1739,Bad,Bad,0.028484848484848557,0.00484848484848488,0.9941730824496712,All equal,Bad peak avoided
FT1740,Bad,Bad,0.03454545454545466,0.006363636363636349,0.9914008451586125,All equal,Bad peak avoided
FT1741,Bad,Bad,-0.010303030303030258,0.028181818181818086,0.9914008451586125,All equal,Bad peak avoided
FT1745,Bad,Good,-0.0757575757575758,-0.05303030303030298,0.5579936259053456,All equal,Bad peak included
FT1749,Bad,Bad,-0.06060606060606066,-0.03575757575757588,0.9455707347548751,All equal,Bad peak avoided
FT1750,Bad,Bad,0.020606060606060517,-0.016363636363636358,0.9941730824496712,All equal,Bad peak avoided
FT1751,Bad,Bad,-0.026060606060606117,-0.025151515151515147,0.9914008451586125,All equal,Bad peak avoided
FT1752,Bad,Bad,-0.038181818181818206,-0.022727272727272707,0.9884830418324115,All equal,Bad peak avoided
FT1753,Bad,Bad,-0.011515151515151478,-0.030606060606060748,0.9914008451586125,All equal,Bad peak avoided
FT1754,Bad,Bad,-0.033939393939393936,0.026060606060605895,0.9884830418324115,All equal,Bad peak avoided
FT1755,Bad,Bad,-0.0072727272727273196,-0.06363636363636349,0.9448463301252875,All equal,Bad peak avoided
FT1756,Bad,Bad,-0.052727272727272734,-0.017878787878787827,0.9668498840540884,All equal,Bad peak avoided
FT1757,Bad,Bad,-0.156060606060606,-0.06015151515151507,0.5819981887687437,Hard to tell,Bad peak avoided
FT1758,Bad,Bad,-0.13818181818181818,-0.10000000000000009,0.5070522928902875,Hard to tell,Bad peak avoided
FT1759,Bad,Bad,-0.027878787878787836,-0.07030303030303031,0.9126758464291976,All equal,Bad peak avoided
FT1760,Bad,Bad,-0.026666666666666727,-0.017575757575757578,0.991986179297101,All equal,Bad peak avoided
FT1763,Bad,Bad,0.055151515151515174,-0.034848484848484684,0.9527183932848291,All equal,Bad peak avoided
FT1765,Bad,Bad,0.038787878787878816,-0.11151515151515135,0.8340870007352416,All equal,Bad peak avoided
FT1766,Bad,Bad,-0.08666666666666667,-0.012424242424242227,0.9119877407933571,All equal,Bad peak avoided
FT1767,Bad,Bad,-0.018787878787878798,-0.05969696969696958,0.9455707347548751,All equal,Bad peak avoided
FT1770,Bad,Bad,-0.014545454545454528,-0.07939393939393935,0.8980723379682993,All equal,Bad peak avoided
FT1771,Bad,Bad,0.012727272727272698,-0.08636363636363642,0.8685117198569428,All equal,Bad peak avoided
FT1772,Bad,Bad,0.037575757575757596,-0.08727272727272739,0.8674524610357536,All equal,Bad peak avoided
FT1773,Bad,Bad,0.017575757575757578,-0.08696969696969692,0.8674524610357536,All equal,Bad peak avoided
FT1774,Bad,Bad,0.06787878787878787,-0.031515151515151496,0.9283829551453834,All equal,Bad peak avoided
FT1775,Bad,Bad,0.0121212121212122,-0.09878787878787865,0.8591955141468096,All equal,Bad peak avoided
FT1776,Bad,Bad,0.05939393939393933,-0.07575757575757569,0.8674524610357536,All equal,Bad peak avoided
